,TC Number,Trains Daily,Vehicles Daily,Train Max Speed (mph),Road Max Speed (km/h),Lanes,Tracks,OccDate,SUBD_OWNER_ABBREV_ENG
7010,16736,,,,,,,6/15/1995 12:00:00 AM,CN
7011,16736,,,,,,,6/15/1995 12:00:00 AM,CN
7012,24934,11.0,11200.0,35.0,50.0,2.0,1.0,6/9/1995 12:00:00 AM,CP
7013,24934,11.0,11200.0,35.0,50.0,2.0,1.0,6/9/1995 12:00:00 AM,CP
7014,31614,4.0,6300.0,10.0,50.0,4.0,1.0,6/10/1995 12:00:00 AM,CSX
7015,31614,4.0,6300.0,10.0,50.0,4.0,1.0,6/10/1995 12:00:00 AM,CSX
7016,28949,6.0,100.0,40.0,80.0,2.0,1.0,6/9/1995 12:00:00 AM,CP
7017,10309,2.0,13600.0,25.0,90.0,2.0,1.0,6/6/1995 12:00:00 AM,CN
7018,34591,1.0,2950.0,10.0,50.0,2.0,1.0,6/6/1995 12:00:00 AM,CN
7019,19552,22.0,10.0,60.0,90.0,2.0,1.0,6/2/1995 12:00:00 AM,CP
7020,18281,6.0,100.0,45.0,100.0,2.0,1.0,6/2/1995 12:00:00 AM,CP
7021,18281,6.0,100.0,45.0,100.0,2.0,1.0,6/2/1995 12:00:00 AM,CP
7022,18281,6.0,100.0,45.0,100.0,2.0,1.0,6/2/1995 12:00:00 AM,CP
7023,18281,6.0,100.0,45.0,100.0,2.0,1.0,6/2/1995 12:00:00 AM,CP
7024,17905,10.0,10000.0,35.0,50.0,2.0,2.0,6/3/1995 12:00:00 AM,CN
7025,17905,10.0,10000.0,35.0,50.0,2.0,2.0,6/3/1995 12:00:00 AM,CN
7026,2956,0.2,50.0,15.0,80.0,2.0,1.0,6/2/1995 12:00:00 AM,CN
7027,30922,9.0,10000.0,35.0,50.0,4.0,1.0,5/8/1995 12:00:00 AM,CP
7028,24158,4.0,10.0,30.0,80.0,1.0,1.0,5/28/1995 12:00:00 AM,CP
7029,24158,4.0,10.0,30.0,80.0,1.0,1.0,5/28/1995 12:00:00 AM,CP
7030,1326,3.0,3650.0,25.0,50.0,4.0,1.0,5/26/1995 12:00:00 AM,CN
7031,25166,21.0,1930.0,55.0,40.0,2.0,2.0,5/28/1995 12:00:00 AM,CP
7032,25166,21.0,1930.0,55.0,40.0,2.0,2.0,5/28/1995 12:00:00 AM,CP
7033,6771,24.0,8000.0,10.0,60.0,3.0,1.0,5/25/1995 12:00:00 AM,CN
7034,6771,24.0,8000.0,10.0,60.0,3.0,1.0,5/25/1995 12:00:00 AM,CN
7035,36597,9.0,3646.0,50.0,50.0,2.0,1.0,5/26/1995 12:00:00 AM,CN
7036,36684,11.0,200.0,35.0,80.0,2.0,1.0,5/23/1995 12:00:00 AM,CP
7037,7920,54.0,4000.0,65.0,50.0,2.0,2.0,5/19/1995 12:00:00 AM,CN
7038,300686,,,,,,,5/17/1995 12:00:00 AM,CN
7039,300686,,,,,,,5/17/1995 12:00:00 AM,CN
7040,30882,10.0,1500.0,60.0,80.0,2.0,1.0,5/17/1995 12:00:00 AM,CP
7041,30882,10.0,1500.0,60.0,80.0,2.0,1.0,5/17/1995 12:00:00 AM,CP
7042,6771,24.0,8000.0,10.0,60.0,3.0,1.0,5/16/1995 12:00:00 AM,CN
7043,6771,24.0,8000.0,10.0,60.0,3.0,1.0,5/16/1995 12:00:00 AM,CN
7044,35394,42.0,100.0,40.0,30.0,2.0,2.0,5/12/1995 12:00:00 AM,CP
7045,27477,12.0,104.0,45.0,100.0,2.0,1.0,5/14/1995 12:00:00 AM,CP
7046,24407,8.0,464.0,55.0,50.0,2.0,1.0,5/12/1995 12:00:00 AM,CP
7047,33502,4.0,2000.0,10.0,80.0,4.0,2.0,5/5/1995 12:00:00 AM,CP
7048,33502,4.0,2000.0,10.0,80.0,4.0,2.0,5/5/1995 12:00:00 AM,CP
7049,30186,10.0,1200.0,10.0,80.0,2.0,1.0,5/12/1995 12:00:00 AM,CP
7050,30186,10.0,1200.0,10.0,80.0,2.0,1.0,5/12/1995 12:00:00 AM,CP
7051,24764,0.6,100.0,25.0,40.0,2.0,1.0,5/8/1995 12:00:00 AM,CP
7052,33575,11.0,5629.0,35.0,50.0,2.0,1.0,5/8/1995 12:00:00 AM,CP
7053,33575,11.0,5629.0,35.0,50.0,2.0,1.0,5/8/1995 12:00:00 AM,CP
7054,5048,52.0,5000.0,50.0,50.0,2.0,2.0,5/7/1995 12:00:00 AM,CN
7055,5048,52.0,5000.0,50.0,50.0,2.0,2.0,5/7/1995 12:00:00 AM,CN
7056,9131,4.0,10030.0,15.0,50.0,4.0,1.0,5/2/1995 12:00:00 AM,CN
7057,17592,39.86,3208.0,50.0,60.0,2.0,2.0,5/3/1995 12:00:00 AM,CN
7058,46465,27.86,10.0,60.0,25.0,2.0,1.0,4/29/1995 12:00:00 AM,CN
7059,26989,10.0,15000.0,20.0,50.0,4.0,1.0,4/27/1995 12:00:00 AM,CP
7060,26989,10.0,15000.0,20.0,50.0,4.0,1.0,4/27/1995 12:00:00 AM,CP
7061,10711,6.0,306.0,,50.0,2.0,2.0,4/26/1995 12:00:00 AM,CN
7062,29239,28.0,1504.0,40.0,80.0,2.0,1.0,4/27/1995 12:00:00 AM,CP
7063,600451,3.0,10.0,25.0,25.0,2.0,1.0,4/25/1995 12:00:00 AM,CN
7064,31622,4.0,11000.0,40.0,50.0,4.0,1.0,4/19/1995 12:00:00 AM,CSX
7065,31622,4.0,11000.0,40.0,50.0,4.0,1.0,4/19/1995 12:00:00 AM,CSX
7066,25056,10.0,825.0,50.0,80.0,2.0,1.0,4/21/1995 12:00:00 AM,CP
7067,25056,10.0,825.0,50.0,80.0,2.0,1.0,4/21/1995 12:00:00 AM,CP
7068,36429,8.0,18100.0,15.0,50.0,2.0,1.0,4/22/1995 12:00:00 AM,CP
7069,24362,12.0,524.0,55.0,30.0,2.0,1.0,4/24/1995 12:00:00 AM,CP
7070,7996,40.0,3027.0,60.0,50.0,2.0,2.0,4/20/1995 12:00:00 AM,CN
7072,20164,2.0,15700.0,10.0,60.0,4.0,1.0,4/13/1995 12:00:00 AM,CP
7073,20164,2.0,15700.0,10.0,60.0,4.0,1.0,4/13/1995 12:00:00 AM,CP
7074,19442,5.0,25.0,40.0,80.0,2.0,1.0,4/13/1995 12:00:00 AM,CP
7075,26677,,,,,,,4/13/1995 12:00:00 AM,CP
7076,26677,,,,,,,4/13/1995 12:00:00 AM,CP
7077,29222,12.0,5564.0,10.0,50.0,2.0,1.0,4/1/1995 12:00:00 AM,CP
7078,17979,31.0,6000.0,60.0,50.0,4.0,2.0,4/6/1995 12:00:00 AM,CN
7079,17979,31.0,6000.0,60.0,50.0,4.0,2.0,4/6/1995 12:00:00 AM,CN
7080,17979,31.0,6000.0,60.0,50.0,4.0,2.0,4/6/1995 12:00:00 AM,CN
7081,10934,8.0,7000.0,50.0,50.0,2.0,1.0,4/6/1995 12:00:00 AM,CN
7082,10934,8.0,7000.0,50.0,50.0,2.0,1.0,4/6/1995 12:00:00 AM,CN
7083,3152,1.0,100.0,0.0,80.0,2.0,1.0,4/6/1995 12:00:00 AM,CN
7084,34340,3.7,10000.0,40.0,50.0,4.0,2.0,4/4/1995 12:00:00 AM,CN
7085,34340,3.7,10000.0,40.0,50.0,4.0,2.0,4/4/1995 12:00:00 AM,CN
7086,24366,12.0,102.0,55.0,80.0,2.0,1.0,4/4/1995 12:00:00 AM,CP
7087,24366,12.0,102.0,55.0,80.0,2.0,1.0,4/4/1995 12:00:00 AM,CP
7088,5421,27.86,25.0,55.0,80.0,2.0,1.0,4/4/1995 12:00:00 AM,CN
7089,5421,27.86,25.0,55.0,80.0,2.0,1.0,4/4/1995 12:00:00 AM,CN
7090,14921,2.0,31992.0,20.0,50.0,6.0,1.0,4/1/1995 12:00:00 AM,CN
7091,30867,10.0,500.0,60.0,80.0,2.0,1.0,4/1/1995 12:00:00 AM,CP
7092,30867,10.0,500.0,60.0,80.0,2.0,1.0,4/1/1995 12:00:00 AM,CP
7093,30867,10.0,500.0,60.0,80.0,2.0,1.0,4/1/1995 12:00:00 AM,CP
7094,27967,4.0,3500.0,25.0,80.0,2.0,1.0,3/30/1995 12:00:00 AM,CP
7095,27967,4.0,3500.0,25.0,80.0,2.0,1.0,3/30/1995 12:00:00 AM,CP
7096,17976,,,,,,,3/27/1995 12:00:00 AM,CN
7097,23386,18.0,45.0,60.0,50.0,2.0,1.0,3/25/1995 12:00:00 AM,CP
7098,23386,18.0,45.0,60.0,50.0,2.0,1.0,3/25/1995 12:00:00 AM,CP
7099,17583,39.86,100.0,60.0,60.0,2.0,2.0,3/23/1995 12:00:00 AM,CN
7101,29232,30.0,4500.0,40.0,30.0,2.0,2.0,3/15/1995 12:00:00 AM,CP
7102,29232,30.0,4500.0,40.0,30.0,2.0,2.0,3/15/1995 12:00:00 AM,CP
7103,16932,27.86,170.0,60.0,80.0,2.0,1.0,3/14/1995 12:00:00 AM,CN
7104,20194,,,,,,,3/11/1995 12:00:00 AM,CP
7105,20194,,,,,,,3/11/1995 12:00:00 AM,CP
7106,26958,10.0,75.0,50.0,80.0,2.0,1.0,3/8/1995 12:00:00 AM,CP
7107,846,21.86,202.0,45.0,60.0,2.0,1.0,3/8/1995 12:00:00 AM,CN
7108,846,21.86,202.0,45.0,60.0,2.0,1.0,3/8/1995 12:00:00 AM,CN
7110,32942,4.0,25.0,25.0,80.0,2.0,1.0,3/6/1995 12:00:00 AM,CN
7111,46378,20.0,10.0,50.0,25.0,2.0,1.0,3/4/1995 12:00:00 AM,CP
7112,46378,20.0,10.0,50.0,25.0,2.0,1.0,3/4/1995 12:00:00 AM,CP
7113,20825,,,,,,,3/4/1995 12:00:00 AM,CP
7114,20825,,,,,,,3/4/1995 12:00:00 AM,CP
7115,4818,27.0,1410.0,65.0,80.0,2.0,1.0,3/5/1995 12:00:00 AM,CN
7116,22074,40.0,6000.0,10.0,50.0,2.0,1.0,3/3/1995 12:00:00 AM,CP
7117,46121,,,,,,,3/6/1995 12:00:00 AM,CN
7118,8473,5.0,10800.0,25.0,50.0,4.0,1.0,3/2/1995 12:00:00 AM,CN
7119,46141,,,,,,,2/28/1995 12:00:00 AM,CN
7120,14930,8.0,3200.0,,70.0,2.0,2.0,2/27/1995 12:00:00 AM,CN
7121,20562,9.0,5100.0,50.0,80.0,2.0,1.0,2/25/1995 12:00:00 AM,CP
7122,20562,9.0,5100.0,50.0,80.0,2.0,1.0,2/25/1995 12:00:00 AM,CP
7123,20562,9.0,5100.0,50.0,80.0,2.0,1.0,2/25/1995 12:00:00 AM,CP
7125,6781,0.4,604.0,5.0,50.0,2.0,1.0,2/23/1995 12:00:00 AM,CN
7126,6781,0.4,604.0,5.0,50.0,2.0,1.0,2/23/1995 12:00:00 AM,CN
7127,19150,10.0,993.0,60.0,50.0,2.0,2.0,2/23/1995 12:00:00 AM,CP
7128,19150,10.0,993.0,60.0,50.0,2.0,2.0,2/23/1995 12:00:00 AM,CP
7129,20746,,,,,,,2/22/1995 12:00:00 AM,CP
7130,33648,2.0,1100.0,5.0,50.0,2.0,1.0,2/21/1995 12:00:00 AM,CP
7131,33648,2.0,1100.0,5.0,50.0,2.0,1.0,2/21/1995 12:00:00 AM,CP
7132,33648,2.0,1100.0,5.0,50.0,2.0,1.0,2/21/1995 12:00:00 AM,CP
7133,4286,1.0,1450.0,25.0,90.0,2.0,1.0,2/21/1995 12:00:00 AM,CN
7134,4286,1.0,1450.0,25.0,90.0,2.0,1.0,2/21/1995 12:00:00 AM,CN
7135,14883,16.0,200.0,60.0,60.0,2.0,1.0,2/21/1995 12:00:00 AM,CN
7136,33043,1.0,8204.0,15.0,50.0,4.0,1.0,2/20/1995 12:00:00 AM,CN
7137,4828,27.0,2000.0,65.0,50.0,2.0,1.0,2/20/1995 12:00:00 AM,CN
7138,4828,27.0,2000.0,65.0,50.0,2.0,1.0,2/20/1995 12:00:00 AM,CN
7139,8773,2.0,21700.0,25.0,60.0,4.0,1.0,2/18/1995 12:00:00 AM,CN
7140,3250,10.0,60.0,60.0,50.0,2.0,1.0,2/18/1995 12:00:00 AM,CN
7141,3250,10.0,60.0,60.0,50.0,2.0,1.0,2/18/1995 12:00:00 AM,CN
7142,30291,5.0,584.0,40.0,80.0,2.0,1.0,2/17/1995 12:00:00 AM,CP
7143,30291,5.0,584.0,40.0,80.0,2.0,1.0,2/17/1995 12:00:00 AM,CP
7144,34400,3.0,2402.0,25.0,100.0,2.0,1.0,2/16/1995 12:00:00 AM,CN
7145,34400,3.0,2402.0,25.0,100.0,2.0,1.0,2/16/1995 12:00:00 AM,CN
7146,46281,3.0,250.0,25.0,50.0,2.0,1.0,2/6/1995 12:00:00 AM,CN
7147,46281,3.0,250.0,25.0,50.0,2.0,1.0,2/6/1995 12:00:00 AM,CN
7148,4666,,,,,,,2/16/1995 12:00:00 AM,CN
7149,28752,8.0,86.0,45.0,80.0,2.0,1.0,2/15/1995 12:00:00 AM,CP
7150,19429,5.0,25.0,25.0,90.0,2.0,1.0,2/10/1995 12:00:00 AM,CP
7151,33570,11.0,4000.0,35.0,60.0,1.0,1.0,2/12/1995 12:00:00 AM,CP
7152,33570,11.0,4000.0,35.0,60.0,1.0,1.0,2/12/1995 12:00:00 AM,CP
7153,33570,11.0,4000.0,35.0,60.0,1.0,1.0,2/12/1995 12:00:00 AM,CP
7154,46210,20.0,10.0,45.0,25.0,2.0,1.0,2/9/1995 12:00:00 AM,CP
7155,9152,4.0,352.0,25.0,15.0,2.0,1.0,2/13/1995 12:00:00 AM,CN
7156,9152,4.0,352.0,25.0,15.0,2.0,1.0,2/13/1995 12:00:00 AM,CN
7157,9152,4.0,352.0,25.0,15.0,2.0,1.0,2/13/1995 12:00:00 AM,CN
7158,25,4.0,10.0,25.0,40.0,2.0,1.0,2/11/1995 12:00:00 AM,CN
7159,23153,10.0,1000.0,60.0,50.0,2.0,1.0,2/12/1995 12:00:00 AM,CP
7160,13338,2.0,200.0,15.0,80.0,2.0,1.0,2/12/1995 12:00:00 AM,CN
7161,30882,10.0,1500.0,60.0,80.0,2.0,1.0,2/12/1995 12:00:00 AM,CP
7162,30882,10.0,1500.0,60.0,80.0,2.0,1.0,2/12/1995 12:00:00 AM,CP
7163,30882,10.0,1500.0,60.0,80.0,2.0,1.0,2/12/1995 12:00:00 AM,CP
7164,2906,6.0,50.0,60.0,80.0,2.0,1.0,2/10/1995 12:00:00 AM,CN
7165,10378,4.86,2500.0,40.0,50.0,2.0,1.0,2/10/1995 12:00:00 AM,CN
7166,10378,4.86,2500.0,40.0,50.0,2.0,1.0,2/10/1995 12:00:00 AM,CN
7167,50156,2.0,25.0,15.0,80.0,2.0,1.0,2/9/1995 12:00:00 AM,CN
7168,35428,5.0,11900.0,25.0,70.0,4.0,1.0,2/10/1995 12:00:00 AM,CN
7169,35428,5.0,11900.0,25.0,70.0,4.0,1.0,2/10/1995 12:00:00 AM,CN
7170,32755,,,,,,,2/9/1995 12:00:00 AM,CN
7171,32755,,,,,,,2/9/1995 12:00:00 AM,CN
7174,300643,1.0,1200.0,10.0,50.0,2.0,1.0,2/7/1995 12:00:00 AM,CN
7175,300643,1.0,1200.0,10.0,50.0,2.0,1.0,2/7/1995 12:00:00 AM,CN
7176,33048,3.0,1570.0,25.0,80.0,2.0,1.0,2/7/1995 12:00:00 AM,CN
7177,35056,,,,,,,2/3/1995 12:00:00 AM,BN
7178,35056,,,,,,,2/3/1995 12:00:00 AM,BN
7179,11243,4.0,200.0,,60.0,2.0,1.0,2/5/1995 12:00:00 AM,CN
7180,11243,4.0,200.0,,60.0,2.0,1.0,2/5/1995 12:00:00 AM,CN
7181,9624,4.0,11020.0,10.0,50.0,4.0,1.0,2/5/1995 12:00:00 AM,CN
7182,16830,27.86,740.0,60.0,100.0,2.0,1.0,2/3/1995 12:00:00 AM,CN
7183,10728,8.0,1900.0,,50.0,2.0,1.0,2/4/1995 12:00:00 AM,CN
7184,10393,4.86,15000.0,35.0,50.0,2.0,1.0,2/5/1995 12:00:00 AM,CN
7185,860,21.86,5600.0,60.0,60.0,2.0,1.0,2/2/1995 12:00:00 AM,CN
7186,860,21.86,5600.0,60.0,60.0,2.0,1.0,2/2/1995 12:00:00 AM,CN
7187,17646,,,,,,,2/1/1995 12:00:00 AM,CN
7188,20617,29.0,6800.0,50.0,50.0,2.0,2.0,1/27/1995 12:00:00 AM,CP
7189,20617,29.0,6800.0,50.0,50.0,2.0,2.0,1/27/1995 12:00:00 AM,CP
7191,46095,,,,,,,1/27/1995 12:00:00 AM,CN
7192,46095,,,,,,,1/27/1995 12:00:00 AM,CN
7193,25579,5.0,50.0,35.0,50.0,2.0,1.0,1/28/1995 12:00:00 AM,CP
7194,25579,5.0,50.0,35.0,50.0,2.0,1.0,1/28/1995 12:00:00 AM,CP
7195,24154,4.0,280.0,30.0,100.0,2.0,1.0,1/27/1995 12:00:00 AM,CP
7196,24154,4.0,280.0,30.0,100.0,2.0,1.0,1/27/1995 12:00:00 AM,CP
7197,24154,4.0,280.0,30.0,100.0,2.0,1.0,1/27/1995 12:00:00 AM,CP
7198,24154,4.0,280.0,30.0,100.0,2.0,1.0,1/27/1995 12:00:00 AM,CP
7202,23757,2.0,5600.0,20.0,70.0,4.0,2.0,1/26/1995 12:00:00 AM,CP
7203,26399,1.0,500.0,35.0,80.0,2.0,1.0,1/24/1995 12:00:00 AM,CP
7204,26399,1.0,500.0,35.0,80.0,2.0,1.0,1/24/1995 12:00:00 AM,CP
7205,23107,10.0,50.0,60.0,80.0,1.0,1.0,1/24/1995 12:00:00 AM,CP
7206,50119,,,,,,,1/23/1995 12:00:00 AM,CN
7207,9146,4.0,52.0,25.0,50.0,2.0,1.0,1/23/1995 12:00:00 AM,CN
7208,29978,4.0,5050.0,20.0,50.0,4.0,1.0,1/20/1995 12:00:00 AM,CP
7209,29978,4.0,5050.0,20.0,50.0,4.0,1.0,1/20/1995 12:00:00 AM,CP
7210,29809,2.0,250.0,25.0,100.0,2.0,1.0,1/20/1995 12:00:00 AM,CP
7211,21598,1.0,200.0,25.0,90.0,2.0,1.0,1/19/1995 12:00:00 AM,CP
7212,4364,8.0,21900.0,25.0,50.0,4.0,2.0,3/5/1992 12:00:00 AM,CN
7213,4364,8.0,21900.0,25.0,50.0,4.0,2.0,3/5/1992 12:00:00 AM,CN
7214,4364,8.0,21900.0,25.0,50.0,4.0,2.0,3/5/1992 12:00:00 AM,CN
7215,35892,18.0,6300.0,20.0,50.0,4.0,4.0,1/18/1995 12:00:00 AM,BN
7216,12608,3.7,75.0,40.0,80.0,2.0,1.0,1/19/1995 12:00:00 AM,CN
7217,8399,,,,,,,1/17/1995 12:00:00 AM,CN
7218,24919,9.0,12000.0,25.0,50.0,2.0,1.0,1/16/1995 12:00:00 AM,CP
7219,24919,9.0,12000.0,25.0,50.0,2.0,1.0,1/16/1995 12:00:00 AM,CP
7220,27404,,,,,,,1/14/1995 12:00:00 AM,CP
7221,29633,0.0,5012.0,0.0,50.0,2.0,1.0,1/13/1995 12:00:00 AM,CP
7222,29633,0.0,5012.0,0.0,50.0,2.0,1.0,1/13/1995 12:00:00 AM,CP
7223,33579,17.0,4500.0,20.0,60.0,2.0,1.0,1/14/1995 12:00:00 AM,CP
7224,33579,17.0,4500.0,20.0,60.0,2.0,1.0,1/14/1995 12:00:00 AM,CP
7225,32927,4.0,204.0,25.0,50.0,2.0,1.0,1/13/1995 12:00:00 AM,CN
7226,847,21.86,414.0,45.0,90.0,2.0,1.0,1/14/1995 12:00:00 AM,CN
7227,847,21.86,414.0,45.0,90.0,2.0,1.0,1/14/1995 12:00:00 AM,CN
7228,847,21.86,414.0,45.0,90.0,2.0,1.0,1/14/1995 12:00:00 AM,CN
7229,30803,8.0,5000.0,60.0,80.0,2.0,1.0,1/13/1995 12:00:00 AM,CP
7230,30803,8.0,5000.0,60.0,80.0,2.0,1.0,1/13/1995 12:00:00 AM,CP
7231,18284,7.0,1360.0,45.0,100.0,2.0,1.0,1/12/1995 12:00:00 AM,CP
7232,18284,7.0,1360.0,45.0,100.0,2.0,1.0,1/12/1995 12:00:00 AM,CP
7233,26395,2.0,630.0,35.0,50.0,2.0,1.0,1/11/1995 12:00:00 AM,CP
7234,26395,2.0,630.0,35.0,50.0,2.0,1.0,1/11/1995 12:00:00 AM,CP
7235,1788,1.0,50.0,40.0,80.0,2.0,1.0,1/12/1995 12:00:00 AM,CN
7236,33156,0.01,200.0,25.0,50.0,2.0,1.0,1/11/1995 12:00:00 AM,CN
7237,15831,5.0,1500.0,30.0,50.0,2.0,1.0,1/11/1995 12:00:00 AM,CN
7238,15831,5.0,1500.0,30.0,50.0,2.0,1.0,1/11/1995 12:00:00 AM,CN
7239,15831,5.0,1500.0,30.0,50.0,2.0,1.0,1/11/1995 12:00:00 AM,CN
7240,15639,2.0,1400.0,35.0,50.0,2.0,1.0,1/11/1995 12:00:00 AM,CN
7241,15639,2.0,1400.0,35.0,50.0,2.0,1.0,1/11/1995 12:00:00 AM,CN
7242,15639,2.0,1400.0,35.0,50.0,2.0,1.0,1/11/1995 12:00:00 AM,CN
7243,46163,12.0,10.0,25.0,25.0,2.0,1.0,1/10/1995 12:00:00 AM,CN
7244,24124,4.0,500.0,25.0,80.0,2.0,3.0,1/7/1995 12:00:00 AM,CP
7245,16746,6.0,5000.0,25.0,50.0,2.0,1.0,1/7/1995 12:00:00 AM,CN
7246,16746,6.0,5000.0,25.0,50.0,2.0,1.0,1/7/1995 12:00:00 AM,CN
7247,42939,8.0,3.0,,10.0,1.0,1.0,1/7/1995 12:00:00 AM,CN
7248,42939,8.0,3.0,,10.0,1.0,1.0,1/7/1995 12:00:00 AM,CN
7249,6434,8.0,9200.0,55.0,80.0,2.0,1.0,1/9/1995 12:00:00 AM,CN
7250,6434,8.0,9200.0,55.0,80.0,2.0,1.0,1/9/1995 12:00:00 AM,CN
7251,6434,8.0,9200.0,55.0,80.0,2.0,1.0,1/9/1995 12:00:00 AM,CN
7252,13764,6.0,8210.0,40.0,50.0,4.0,1.0,1/7/1995 12:00:00 AM,CN
7253,13764,6.0,8210.0,40.0,50.0,4.0,1.0,1/7/1995 12:00:00 AM,CN
7254,34960,11.86,50.0,40.0,5.0,2.0,1.0,1/7/1995 12:00:00 AM,CN
7255,35769,4.0,500.0,25.0,30.0,2.0,1.0,1/6/1995 12:00:00 AM,CN
7256,5030,52.0,3000.0,60.0,70.0,2.0,2.0,1/6/1995 12:00:00 AM,CN
7257,5030,52.0,3000.0,60.0,70.0,2.0,2.0,1/6/1995 12:00:00 AM,CN
7258,24131,4.0,1798.0,25.0,50.0,2.0,4.0,1/5/1995 12:00:00 AM,CP
7259,27452,12.0,7000.0,45.0,50.0,4.0,3.0,1/6/1995 12:00:00 AM,CP
7260,19864,17.0,71.0,55.0,80.0,2.0,1.0,1/5/1995 12:00:00 AM,CP
7261,19864,17.0,71.0,55.0,80.0,2.0,1.0,1/5/1995 12:00:00 AM,CP
7262,46123,2.86,10.0,30.0,25.0,2.0,1.0,1/4/1995 12:00:00 AM,CN
7263,46269,6.0,10.0,40.0,25.0,1.0,1.0,1/4/1995 12:00:00 AM,CN
7264,46269,6.0,10.0,40.0,25.0,1.0,1.0,1/4/1995 12:00:00 AM,CN
7265,30272,5.0,500.0,40.0,15.0,2.0,1.0,1/4/1995 12:00:00 AM,CP
7266,30272,5.0,500.0,40.0,15.0,2.0,1.0,1/4/1995 12:00:00 AM,CP
7267,10251,10.4,2500.0,60.0,50.0,2.0,1.0,1/1/1995 12:00:00 AM,CN
7268,10251,10.4,2500.0,60.0,50.0,2.0,1.0,1/1/1995 12:00:00 AM,CN
7269,27454,2.0,768.0,15.0,80.0,2.0,1.0,12/29/1994 12:00:00 AM,CP
7270,17855,1.5,6500.0,10.0,50.0,4.0,1.0,12/27/1994 12:00:00 AM,CN
7271,30447,4.0,1500.0,25.0,50.0,2.0,1.0,12/4/1994 12:00:00 AM,CP
7272,46314,2.1,25.0,25.0,40.0,2.0,3.0,12/23/1994 12:00:00 AM,CN
7273,3245,10.0,50.0,60.0,50.0,1.0,1.0,12/28/1994 12:00:00 AM,CN
7274,3245,10.0,50.0,60.0,50.0,1.0,1.0,12/28/1994 12:00:00 AM,CN
7275,19539,10.0,240.0,60.0,90.0,2.0,1.0,12/22/1994 12:00:00 AM,CP
7276,19539,10.0,240.0,60.0,90.0,2.0,1.0,12/22/1994 12:00:00 AM,CP
7277,20299,10.0,125.0,60.0,50.0,2.0,1.0,12/22/1994 12:00:00 AM,CP
7278,4000,0.33,90.0,25.0,80.0,2.0,1.0,12/22/1994 12:00:00 AM,CN
7279,15333,6.0,12000.0,25.0,50.0,2.0,1.0,12/20/1994 12:00:00 AM,CN
7280,15333,6.0,12000.0,25.0,50.0,2.0,1.0,12/20/1994 12:00:00 AM,CN
7281,15333,6.0,12000.0,25.0,50.0,2.0,1.0,12/20/1994 12:00:00 AM,CN
7283,35611,5.0,200.0,40.0,80.0,2.0,1.0,12/19/1994 12:00:00 AM,CN
7284,33239,4.0,300.0,25.0,60.0,2.0,1.0,12/16/1994 12:00:00 AM,CN
7285,33239,4.0,300.0,25.0,60.0,2.0,1.0,12/16/1994 12:00:00 AM,CN
7286,8804,1.1,7760.0,25.0,80.0,4.0,1.0,12/16/1994 12:00:00 AM,CN
7287,19639,12.0,3387.0,30.0,50.0,2.0,1.0,12/16/1994 12:00:00 AM,CP
7288,13442,,,,,,,12/5/1994 12:00:00 AM,CN
7289,22225,11.0,7000.0,35.0,50.0,2.0,1.0,12/16/1994 12:00:00 AM,CP
7290,22225,11.0,7000.0,35.0,50.0,2.0,1.0,12/16/1994 12:00:00 AM,CP
7291,10424,4.86,250.0,40.0,80.0,2.0,1.0,12/15/1994 12:00:00 AM,CN
7292,10424,4.86,250.0,40.0,80.0,2.0,1.0,12/15/1994 12:00:00 AM,CN
7293,18089,2.0,11780.0,10.0,50.0,4.0,2.0,12/12/1994 12:00:00 AM,CP
7294,10353,4.86,400.0,40.0,50.0,2.0,1.0,12/14/1994 12:00:00 AM,CN
7295,10353,4.86,400.0,40.0,50.0,2.0,1.0,12/14/1994 12:00:00 AM,CN
7296,10353,4.86,400.0,40.0,50.0,2.0,1.0,12/14/1994 12:00:00 AM,CN
7297,10353,4.86,400.0,40.0,50.0,2.0,1.0,12/14/1994 12:00:00 AM,CN
7298,26409,1.0,1375.0,35.0,80.0,2.0,1.0,12/13/1994 12:00:00 AM,CP
7299,26409,1.0,1375.0,35.0,80.0,2.0,1.0,12/13/1994 12:00:00 AM,CP
7300,20689,,,,,,,12/11/1994 12:00:00 AM,CP
7301,16663,5.0,110.0,40.0,80.0,2.0,1.0,12/9/1994 12:00:00 AM,CN
7302,16663,5.0,110.0,40.0,80.0,2.0,1.0,12/9/1994 12:00:00 AM,CN
7303,26731,23.0,2400.0,40.0,50.0,2.0,1.0,12/10/1994 12:00:00 AM,CP
7304,30736,7.0,14750.0,30.0,60.0,4.0,1.0,12/9/1994 12:00:00 AM,CP
7305,32152,18.0,9050.0,30.0,50.0,2.0,2.0,12/8/1994 12:00:00 AM,BN
7306,30900,10.0,50.0,60.0,80.0,2.0,1.0,12/8/1994 12:00:00 AM,CP
7307,30900,10.0,50.0,60.0,80.0,2.0,1.0,12/8/1994 12:00:00 AM,CP
7308,27487,,,,,,,12/6/1994 12:00:00 AM,CP
7309,27487,,,,,,,12/6/1994 12:00:00 AM,CP
7310,24124,4.0,500.0,25.0,80.0,2.0,3.0,12/6/1994 12:00:00 AM,CP
7311,24288,2.0,1300.0,30.0,70.0,2.0,1.0,12/5/1994 12:00:00 AM,CP
7312,24288,2.0,1300.0,30.0,70.0,2.0,1.0,12/5/1994 12:00:00 AM,CP
